record_id;base_id;id;file_name;title;author;date;print_run;typography_name;production_method;original_language;text_language;is_translation;note;has_text;record_type;text_word_count;text_char_count_with_spaces;text_char_count_without_spaces;source
403;130;130;lclc_ex-n130x-KJI_Sarkana_forstadte-unk-1935.txt;Biedri strādnieki!;KJI Sarkanā forštadte;1935;unk;unk;shapirograph;Russian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 694.
404;131;131;lclc_ex-n131x-Communist_students_united_antifascist_struggle_committee-unk-1935.txt;Jaunie studenti!;Komunistisko studentu vienota pretfašisma cīņas komiteja;1935;unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 694.
405;132;132;lclc_ex-n132x-SP_Jelgava_prison_political_prisoners-unk-1936-02.txt;Visai progresīvai sabiedrībai!;Jelgavas cietuma politieslodzītie (Latvijas Sarkanā Palīdzība);1936-02;unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 694.
406;133;133;lclc_ex-n133x-LKP_Riga_committee-10000-1936-04.txt;Uz cīņu pret kapitāla negantiem uzbrukumiem, pret fašisma zvērībām, pret draudošo karu!;LKP Rīgas komiteja;1936-04;10000;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 694.
407;134;134;lclc_ex-n134x-LKP_Riga_committee-3000-1936-04.txt;Pilsētu un lauku strādnieki un strādnieces! Darba zemniecība un inteliģence! Darba jaunatne! Kareivji, instruktori un virsnieki! Visi, kam dārgs Latvijas tautu liktenis!;LKP Rīgas komiteja;1936-04;3000;unk;rotator;Russian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 694.
408;135;135;lclc_ex-n135x-LKP_Riga_committee_LKJS_Riga_committee-4000-1936-04.txt;Pret kapitāla uzbrukumiem darbaļaužu materiālajam stāvoklim!;LKP un LKJS Rīgas komiteja;1936-04;4000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
409;136;136;lclc_ex-n136x-LKP_Riga_committee_LKJS_Riga_committee-4000-1936-04.txt;Nost fašistisko teroru! Par visu pretfašistisko cīnītāju atsvabināšanu no cietumiem!;LKP un LKJS Rīgas komiteja;1936-04;4000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
410;137;137;lclc_ex-n137x-LKP_Riga_committee_LKJS_Riga_committee-4000-1936-04.txt;Lai dzīvo Pirmais Maijs, pasaules darbaļaužu revolucionāro spēku demonstrēšanas diena!;LKP un LKJS Rīgas komiteja;1936-04;4000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
411;138;138;lclc_ex-n138x-LKJS_CK-5000-1936-04.txt;Pret fašismu!;LKJS CK;1936-04;5000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
412;139;139;lclc_ex-n139x-LKJS_CK-5000-1936-04.txt;Par jaunatnes tiesībām uz izglītību un kultūru!;LKJS CK;1936-04;5000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
413;140;140;lclc_ex-n140x-LKJS_CK-5000-1936-04.txt;Cīņā par jaunatnes ekonomiskā stāvokļa uzlabošanu!;LKJS CK;1936-04;5000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
414;141;141;lclc_ex-n141x-LKP_Riga_committee_LKJS_Riga_committee-4000-[…1936-05-01].txt;Nepielaidīsim sociālās apdrošināšanas iznīcināšanu!;LKJS CK;[…1936-05-01];4000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
415;142;142;lclc_ex-n142x-LKP_Riga_committee-6000-[1936-05…].txt;Darba tauta! Strādnieki un zemnieki!;LKP Rīgas komiteja;[1936-05…];6000;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
416;143;143;lclc_ex-n143x-LSSZP_CK-12000-1936-06.txt;Boikotēt fašistu svētkus, viņu klaušu un naudas izspiešanas sistēmu!;LSSZP CK;1936-06;12000;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 695.
417;144;144;lclc_ex-n144x-LSSZP_CK-5000-1936-10.txt;Lata kurss nosists! — Dzīves dārdzība ceļas! — Algas krīt! — Noguldītāji zaudē! — Pavērts ceļš jauniem papīra naudas plūdiem — inflācijai!;LSSZP CK;1936-10;5000;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 696.
418;145;145;lclc_ex-n145x-LKP-100-[…1936-11-07].txt;Biedri! Tuvojas 7. novembris...;LKP;[…1936-11-07];100;unk;shapirograph;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 696.
419;146;146;lclc_ex-n146x-LSSZP_CK-20000-[…1936-11-18].txt;Latvijas darba tauta!;LSSZP CK;[…1936-11-18];20000;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 696.
420;147;147;lclc_ex-n147x-SP_Daugavpils_city_committee-200-1936-11.txt;Palīdzību politieslodzītajiem!;Latvijas Sarkanās Palīdzības Daugavpils pilsētas komiteja;1936-11;200;unk;shapirograph;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 696.
421;148;148;lclc_ex-n148x-Latvian_Revolutionary_Writers_Artists_Journalists_Association-1000-1936-11.txt;Atbalstīsim spāņu tautu!;Latvijas Revolucionāro rakstnieku, mākslinieku un žurnālistu apvienība;1936-11;1000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 696.
422;149;149;lclc_ex-n149x-LKP_Riga_committee_LKJS_Riga_committee-4000-1936.txt;Lai dzīvo darbaļaužu vienotā uzvarošā cīņas fronte pret Ulmaņa-Baloža fašisma despotiju, pret kapitālismu, par proletariāta diktatūru, par padomju varu un sociālismu!;LKP un LKJS Rīgas komiteja;1936;4000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 696.
423;150;150;lclc_ex-n150x-LKP_Riga_committee-5000-1936.txt;Nost karu, nost fašismu!;LKP Rīgas komiteja;1936;5000;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 696.
424;151;151;lclc_ex-n151x-LKP_Riga_committee_LKJS_Riga_committee-4000-1936.txt;Nost rokas no Padomju Savienības! Par SPRS — visu darbaļaužu tēvijas aizstāvēšānu!;LKP un LKJS Rīgas komiteja;1936;4000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 697.
425;152;152;lclc_ex-n152x-LKP_soldiers_org-unk-1936.txt;Cīņā pret fašisma uzbrukumiem!;LKP kareivju organizācija;1936;unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 697.
426;153;153;lclc_ex-n153x-SP_Riga_committee-unk-1936.txt;Biedri! Fašistu varmācībai...;Latvijas Sarkanās Palīdzības Rīgas komiteja;1936;unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 697.
427;154;154;lclc_ex-n154x-Spanish_Popular_Front_Daugavpils_aid_committee-400-1936.txt;Spāņu tautas slavenā varonīgā cīņa...;Spāņu Tautas frontes Daugavpils palīdzības komiteja;1936;400;unk;shapirograph;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 697.
428;155;155;lclc_ex-n155x-LKP_Secretariat-10000-1937-01.txt;Apvienosimies cīņā pret fašistisko barbarismu! Par brīvību un mieru! Par kultūru un progresu! Par darbu un maizi!;LKP sekretariāts;1937-01;10000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 697.
429;156;156;lclc_ex-n156x-LKP_Latgale_regional_committee-3000-[…1937-04-26].txt;Visiem darbaļaudīm!;LKP Latgales apgabala komiteja;[…1937-04-26];3000;unk;rotator;Russian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 697.
430;157;157;lclc_ex-n157x-LSSZP_CK-10000-1937-04.txt;Lai dzīvo Pirmais Maijs!;LKP Latgales apgabala komiteja;1937-04;10000;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 697.
431;158;158;lclc_ex-n158x-LDJS_Latgale_regional_committee-2000-1937-04.txt;Latgales jaunatne!;LDJS Latgales apgabala komiteja;1937-04;2000;unk;rotator;Russian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 697.
432;159;159;lclc_ex-n159x-LSSZP_CK-5000-[…1937-10-20].txt;Nost Ulmaņa bada režīmu! Cīņā par augstākām algām un savām tiesībām!;LSSZP CK;[…1937-10-20];5000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 698.
433;160;160;lclc_ex-n160x-LDJS_Latgale_regional_committee-1000-[…1937-10-22].txt;Fašisms — tas ir karš!;LDJS Latgales apgabala komiteja;[…1937-10-22];1000;unk;typographic;Russian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 698.
434;161;161;lclc_ex-n161x-LSSZP-5000-1938-02.txt;Mostieties uz cīņu!;LSSZP;1938-02;5000;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 698.
435;162;162;lclc_ex-n162x-LDJS_II_district_committee-unk-[1938-04-20..1934-04-30].txt;Lai dzīvo 1. Maijs!;LDJS II rajona komiteja;[1938-04-20..1934-04-30];unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 698.
436;163;163;lclc_ex-n163x-LDJS_Riga_committee-unk-[…1938-10-01].txt;Latvju tautas strādnieki, zemnieki, inteliģence!;LDJS Rīgas komiteja;[…1938-10-01];unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 698.
437;164;164;lclc_ex-n164x-LKP_LDJS_Latgale_regional_committee-2000-1939-03.txt;Aizšķērsosim ceļu Hitleram!;LKP Latgales apgabala komiteja un LDJS Latgales apgabala komiteja;1939-03;2000;unk;rotator;Russian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 698.
438;165;165;lclc_ex-n165x-Feldhuna_factory_unit_group-unk-1939-03.txt;"Biedri ""Feldhūna"" fabrikas strādnieki un strādnieces!";"""Feldhūna"" fabrikas vienības grupa";1939-03;unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 699.
439;166;166;lclc_ex-n166x-LKP_CK_LSSZP_CK_LDJS_CK-1500-[1939-05-15..1939-05-22].txt;Nost 15. maija noziedznieku valdību! Spoži un grezni Latvijas izpārdošanas svētki!;LKP CK, LSSZP CK un LDJS CK;[1939-05-15..1939-05-22];1500;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 699.
440;167;167;lclc_ex-n167x-LKP_LDJS_Latgale_regional_committee-5000-[…1939-10-05].txt;Latgales strādniekiem, zemniekiem un visiem darbaļaudīm!;LKP Latgales apgabala komiteja un LDJS Latgales apgabala komiteja;[…1939-10-05];5000;unk;rotator;Russian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 699.
441;168;168;lclc_ex-n168x-LSSZP_CK-5000-[…1939-10-05].txt;Par vēlētu tautas pārstāvniecību, par sadarbību ar Padomju Savienību!;LSSZP CK;[…1939-10-05];5000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 699.
442;169;169;lclc_ex-n169x-LKP_Latgale_regional_committee-3000-[1939-10-05…].txt;Latvijas Komunistiskās partijas Latgales apgabala komitejas aicinājums. Visiem partijas biedriem, Latvijas Darba jaunatnes biedriem, revolucionārām komitejām. Visiem Latgales darbaļaudīm!;LKP Latgales apgabala komiteja;[1939-10-05…];3000;unk;rotator;Russian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 699.
443;170;170;lclc_ex-n170x-LSSZP_LDJS_LKP_Liepaja_org_committee-unk-[…1939-11-22].txt;Nost fašismu! Brīvību darbaļaudīm!;LSSZP Liepājas organizācijas komiteja, LDJS Liepājas organizācijas komiteja un LKP Liepājas organizācijas komiteja;[…1939-11-22];unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 699.
444;171;171;lclc_ex-n171x-Riga_port_workers_unit_committee-unk-1939-11.txt;Vienoti cīņā par algas paaugstināšanu!;Rīgas ostas strādnieku vienības komiteja;1939-11;unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 700.
445;172;172;lclc_ex-n172x-LSSZP_CK-6000-1939-12.txt;Brīdinājums!;LSSZP CK;1939-12;6000;unk;typographic;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 700.
